S2_B4,S2_B5,S2_B6,S2_B7,S2_B8,L8_B4,L8_B5,L8_B6,L8_B7,Year,Month,sm_surface
0.10715,0.11165,0.1024,0.09895,0.09265,0.102637,0.176667,0.168266,0.126631,2019,1,0.140654
0.0439,0.0863,0.1955,0.227,0.2499,0.08072,0.191476,0.22306,0.173354,2019,1,0.094876
0.0848,0.1203,0.20005,0.2274,0.2335,0.065581,0.230004,0.133754,0.086839,2019,1,0.124573
0.0521,0.059,0.0488,0.0454,0.0389,0.148838,0.25034,0.353589,0.275241,2019,1,0.154758
0.1111,0.15765,0.21995,0.239,0.24825,0.034135,0.229124,0.152426,0.07764,2019,1,0.254164
0.03975,0.0359,0.033,0.03225,0.0302,0.087251,0.272148,0.230004,0.155575,2019,1,0.217555
0.1004,0.1538,0.3006,0.3466,0.3645,-0.0087,-0.00364,0.011709,0.01263,2019,1,0.080745
0.0898,0.11425,0.1587,0.17155,0.17525,-0.00049,-0.00212,0.005755,0.005507,2019,1,0.212593
0.09085,0.1408,0.23705,0.26495,0.27795,0.106721,0.236824,0.253393,0.157253,2019,1,0.078611
0.08525,0.13455,0.26175,0.30595,0.31675,0.054884,0.33042,0.198709,0.11009,2019,1,0.161035
0.077,0.0742,0.0682,0.0668,0.0618,0.003005,0.000997,0.010636,0.009014,2019,1,0.112861
0.02465,0.0256,0.0219,0.02075,0.0176,0.128763,0.247026,0.265383,0.201899,2019,1,0.089967
0.12275,0.16475,0.23355,0.24925,0.24775,0.082562,0.168266,0.214851,0.151601,2019,1,0.098249
0.1444,0.18055,0.23135,0.25385,0.2719,0.004036,0.00152,0.009536,0.00867,2019,1,0.202277
0.0676,0.0673,0.0604,0.0562,0.0511,0.101923,0.259223,0.255345,0.192081,2019,1,0.226683
0.0337,0.031,0.02815,0.02695,0.0254,0.088159,0.164554,0.20612,0.157101,2019,1,0.228468
0.0892,0.1213,0.1654,0.1827,0.1957,0.082356,0.136641,0.087939,0.058404,2019,1,0.108153
0.0419,0.04015,0.03555,0.03325,0.03045,0.132406,0.213696,0.271749,0.216116,2019,1,0.12195
0.13775,0.1691,0.21565,0.23485,0.24165,0.102789,0.31194,0.262014,0.181741,2019,1,0.151171
0.1102,0.14025,0.1801,0.19055,0.1869,0.002922,0.012369,0.028525,0.025335,2019,1,0.165029
0.17065,0.21045,0.24675,0.26755,0.2808,0.031179,0.056135,0.079579,0.063189,2019,1,0.108247
0.0806,0.13375,0.17215,0.1878,0.1843,0.033736,0.053522,0.072553,0.061993,2019,1,0.103251
0.0662,0.1049,0.16655,0.1886,0.2021,0.041863,0.203934,0.142086,0.078328,2019,1,0.093675
0.03775,0.03845,0.0338,0.03225,0.02875,0.01406,0.022338,0.036857,0.029405,2019,1,0.226501
0.0517,0.0514,0.0456,0.0429,0.0389,0.04145,0.207014,0.153403,0.083442,2019,1,0.132992
0.0281,0.02895,0.0254,0.02535,0.02145,-0.00265,-0.0042,0.004353,0.004449,2019,1,0.130567
0.0427,0.0387,0.0357,0.0341,0.0315,0.000557,-4.75E-05,0.00823,0.006855,2019,1,0.069665
0.0579,0.05785,0.0516,0.0492,0.0448,0.117488,0.24451,0.258343,0.180683,2019,1,0.102602
0.0398,0.0393,0.0345,0.0332,0.02915,0.06796,0.251784,0.192329,0.121846,2019,1,0.114129
0.0532,0.051,0.0463,0.0454,0.0412,0.000269,-0.0013,0.006154,0.005837,2019,1,0.153761
0.04475,0.0906,0.196,0.22735,0.2446,0.07907,0.2268,0.198805,0.13561,2019,1,0.179225
0.0428,0.0396,0.0362,0.0351,0.03245,0.093343,0.215429,0.219458,0.163083,2019,1,0.117645
0.0309,0.02925,0.02565,0.02455,0.0236,0.057015,0.257779,0.196413,0.110035,2019,1,0.10476
0.1526,0.18285,0.20735,0.2221,0.23275,0.001162,-0.00082,0.01153,0.009687,2019,1,0.229416
0.1188,0.1545,0.206,0.2299,0.2461,0.033956,0.246298,0.158449,0.077255,2019,1,0.106962
0.0812,0.1289,0.23835,0.2704,0.2824,0.154489,0.296004,0.273784,0.190638,2019,1,0.129494
0.11165,0.1642,0.2718,0.29495,0.29275,0.057304,0.300775,0.165324,0.090895,2019,1,0.110834
0.0491,0.045,0.0421,0.0396,0.0362,0.002785,0.000942,0.014115,0.011475,2019,1,0.102772
0.15105,0.18,0.2007,0.216,0.22685,0.13616,0.268064,0.321153,0.243025,2019,1,0.120397
0.1224,0.1536,0.1856,0.2026,0.2193,0.082274,0.237759,0.242159,0.161762,2019,1,0.080418
0.1077,0.1427,0.1916,0.2153,0.232,0.16784,0.324796,0.33746,0.255923,2019,1,0.133748
0.033,0.0302,0.0274,0.0262,0.0238,0.092875,0.187777,0.195203,0.14067,2019,1,0.15777
0.0374,0.03385,0.03115,0.03045,0.0289,0.041766,0.233524,0.148164,0.079524,2019,1,0.101658
0.0239,0.02305,0.01985,0.0192,0.01745,0.104425,0.232328,0.261656,0.192343,2019,1,0.131858
0.0445,0.0886,0.2159,0.2622,0.2749,0.073103,0.223706,0.150694,0.106611,2019,1,0.155559
0.109,0.1377,0.17375,0.19115,0.20525,0.029364,0.227584,0.13847,0.064481,2019,1,0.105646
0.0533,0.05055,0.0461,0.04415,0.04125,0.013015,0.02407,0.038645,0.030945,2019,1,0.081941
0.11465,0.14815,0.21605,0.23655,0.2406,0.011489,0.020413,0.042082,0.040859,2019,1,0.078204
0.0914,0.1318,0.2022,0.2307,0.2462,0.10085,0.271708,0.171649,0.11141,2019,1,0.109418
0.0905,0.1308,0.2604,0.3084,0.3116,0.026559,0.240014,0.125738,0.057606,2019,1,0.074179
0.03895,0.03475,0.0316,0.03095,0.0285,-0.06663,-0.01125,0.041148,0.04046,2019,1,0.114216
0.0724,0.1049,0.1448,0.1644,0.1842,0.002647,0.00031,0.011173,0.009247,2019,1,0.256106
0.0274,0.028,0.0252,0.0227,0.0192,0.131155,0.264214,0.302618,0.229165,2019,1,0.097212
